p,T,F,R,h,s,u,v
1.91000e+07,1.17500e+03,1.20000e+00,3.07337e+02,1.37407e+06,6.96160e+03,1.01295e+06,1.89069e-02 
1.91000e+07,1.27500e+03,0.00000e+00,3.04541e+02,1.37944e+06,5.44014e+03,9.91150e+05,2.03293e-02 
1.91000e+07,1.27500e+03,1.00000e-01,3.04734e+02,1.39114e+06,5.77983e+03,1.00260e+06,2.03422e-02 
1.91000e+07,1.27500e+03,2.00000e-01,3.04925e+02,1.40268e+06,6.07750e+03,1.01390e+06,2.03549e-02 
1.91000e+07,1.27500e+03,3.00000e-01,3.05112e+02,1.41407e+06,6.33483e+03,1.02505e+06,2.03675e-02 
1.91000e+07,1.27500e+03,4.00000e-01,3.05297e+02,1.42531e+06,6.55344e+03,1.03606e+06,2.03798e-02 
1.91000e+07,1.27500e+03,5.00000e-01,3.05480e+02,1.43641e+06,6.73487e+03,1.04692e+06,2.03920e-02 
1.91000e+07,1.27500e+03,6.00000e-01,3.05660e+02,1.44737e+06,6.88060e+03,1.05765e+06,2.04040e-02 
1.91000e+07,1.27500e+03,7.00000e-01,3.05837e+02,1.45819e+06,6.99207e+03,1.06824e+06,2.04158e-02 
1.91000e+07,1.27500e+03,8.00000e-01,3.06012e+02,1.46887e+06,7.07064e+03,1.07870e+06,2.04275e-02 
1.91000e+07,1.27500e+03,9.00000e-01,3.06184e+02,1.47941e+06,7.11761e+03,1.08903e+06,2.04390e-02 
1.91000e+07,1.27500e+03,1.00000e+00,3.06354e+02,1.48983e+06,7.13426e+03,1.09923e+06,2.04504e-02 
1.91000e+07,1.27500e+03,1.10000e+00,3.06522e+02,1.50011e+06,7.12178e+03,1.10930e+06,2.04616e-02 
1.91000e+07,1.27500e+03,1.20000e+00,3.06688e+02,1.51027e+06,7.08135e+03,1.11925e+06,2.04726e-02 
1.91000e+07,1.37500e+03,0.00000e+00,3.03711e+02,1.49989e+06,5.54258e+03,1.08229e+06,2.18640e-02 
1.91000e+07,1.37500e+03,1.00000e-01,3.03918e+02,1.51315e+06,5.88347e+03,1.09527e+06,2.18789e-02 
1.91000e+07,1.37500e+03,2.00000e-01,3.04121e+02,1.52625e+06,6.18232e+03,1.10808e+06,2.18936e-02 
1.91000e+07,1.37500e+03,3.00000e-01,3.04322e+02,1.53917e+06,6.44082e+03,1.12073e+06,2.19080e-02 
1.91000e+07,1.37500e+03,4.00000e-01,3.04520e+02,1.55192e+06,6.66058e+03,1.13321e+06,2.19223e-02 
1.91000e+07,1.37500e+03,5.00000e-01,3.04716e+02,1.56451e+06,6.84315e+03,1.14553e+06,2.19364e-02 
1.91000e+07,1.37500e+03,6.00000e-01,3.04909e+02,1.57694e+06,6.99001e+03,1.15769e+06,2.19502e-02 
1.91000e+07,1.37500e+03,7.00000e-01,3.05099e+02,1.58922e+06,7.10259e+03,1.16970e+06,2.19639e-02 
1.91000e+07,1.37500e+03,8.00000e-01,3.05286e+02,1.60133e+06,7.18225e+03,1.18156e+06,2.19774e-02 
1.91000e+07,1.37500e+03,9.00000e-01,3.05471e+02,1.61330e+06,7.23031e+03,1.19327e+06,2.19907e-02 
1.91000e+07,1.37500e+03,1.00000e+00,3.05654e+02,1.62511e+06,7.24802e+03,1.20484e+06,2.20039e-02 
1.91000e+07,1.37500e+03,1.10000e+00,3.05834e+02,1.63678e+06,7.23660e+03,1.21626e+06,2.20169e-02 
1.91000e+07,1.37500e+03,1.20000e+00,3.06012e+02,1.64831e+06,7.19721e+03,1.22754e+06,2.20297e-02 
1.91000e+07,1.47500e+03,0.00000e+00,3.02938e+02,1.62157e+06,5.64338e+03,1.17474e+06,2.33944e-02 
1.91000e+07,1.47500e+03,1.00000e-01,3.03153e+02,1.63645e+06,5.98542e+03,1.18930e+06,2.34110e-02 
1.91000e+07,1.47500e+03,2.00000e-01,3.03366e+02,1.65113e+06,6.28540e+03,1.20367e+06,2.34275e-02 
1.91000e+07,1.47500e+03,3.00000e-01,3.03575e+02,1.66563e+06,6.54502e+03,1.21785e+06,2.34436e-02 
1.91000e+07,1.47500e+03,4.00000e-01,3.03782e+02,1.67993e+06,6.76588e+03,1.23185e+06,2.34596e-02 
1.91000e+07,1.47500e+03,5.00000e-01,3.03986e+02,1.69405e+06,6.94954e+03,1.24567e+06,2.34753e-02 
1.91000e+07,1.47500e+03,6.00000e-01,3.04187e+02,1.70799e+06,7.09747e+03,1.25931e+06,2.34909e-02 
1.91000e+07,1.47500e+03,7.00000e-01,3.04385e+02,1.72175e+06,7.21111e+03,1.27278e+06,2.35062e-02 
1.91000e+07,1.47500e+03,8.00000e-01,3.04581e+02,1.73534e+06,7.29182e+03,1.28609e+06,2.35213e-02 
1.91000e+07,1.47500e+03,9.00000e-01,3.04774e+02,1.74876e+06,7.34091e+03,1.29922e+06,2.35362e-02 
1.91000e+07,1.47500e+03,1.00000e+00,3.04965e+02,1.76202e+06,7.35965e+03,1.31219e+06,2.35510e-02 
1.91000e+07,1.47500e+03,1.10000e+00,3.05153e+02,1.77511e+06,7.34923e+03,1.32500e+06,2.35655e-02 
1.91000e+07,1.47500e+03,1.20000e+00,3.05339e+02,1.78803e+06,7.31084e+03,1.33766e+06,2.35798e-02 
1.91000e+07,1.57500e+03,0.00000e+00,3.02221e+02,1.74435e+06,5.74409e+03,1.26836e+06,2.49214e-02 
1.91000e+07,1.57500e+03,1.00000e-01,3.02442e+02,1.76088e+06,6.08723e+03,1.28454e+06,2.49396e-02 
1.91000e+07,1.57500e+03,2.00000e-01,3.02660e+02,1.77719e+06,6.38830e+03,1.30050e+06,2.49575e-02 
1.91000e+07,1.57500e+03,3.00000e-01,3.02874e+02,1.79329e+06,6.64898e+03,1.31626e+06,2.49752e-02 
1.91000e+07,1.57500e+03,4.00000e-01,3.03086e+02,1.80918e+06,6.87090e+03,1.33182e+06,2.49927e-02 
1.91000e+07,1.57500e+03,5.00000e-01,3.03295e+02,1.82487e+06,7.05560e+03,1.34718e+06,2.50100e-02 
1.91000e+07,1.57500e+03,6.00000e-01,3.03502e+02,1.84036e+06,7.20456e+03,1.36234e+06,2.50270e-02 
1.91000e+07,1.57500e+03,7.00000e-01,3.03705e+02,1.85565e+06,7.31922e+03,1.37731e+06,2.50438e-02 
1.91000e+07,1.57500e+03,8.00000e-01,3.03906e+02,1.87074e+06,7.40093e+03,1.39209e+06,2.50603e-02 
1.91000e+07,1.57500e+03,9.00000e-01,3.04104e+02,1.88565e+06,7.45101e+03,1.40669e+06,2.50767e-02 
1.91000e+07,1.57500e+03,1.00000e+00,3.04300e+02,1.90038e+06,7.47073e+03,1.42111e+06,2.50928e-02 
1.91000e+07,1.57500e+03,1.10000e+00,3.04493e+02,1.91492e+06,7.46128e+03,1.43534e+06,2.51087e-02 
1.91000e+07,1.57500e+03,1.20000e+00,3.04684e+02,1.92928e+06,7.42384e+03,1.44941e+06,2.51245e-02 
1.91000e+07,1.67500e+03,0.00000e+00,3.01558e+02,1.86808e+06,5.84626e+03,1.36298e+06,2.64455e-02 
1.91000e+07,1.67500e+03,1.00000e-01,3.01781e+02,1.88630e+06,6.19045e+03,1.38081e+06,2.64651e-02 
1.91000e+07,1.67500e+03,2.00000e-01,3.02002e+02,1.90427e+06,6.49256e+03,1.39842e+06,2.64845e-02 
1.91000e+07,1.67500e+03,3.00000e-01,3.02220e+02,1.92202e+06,6.75427e+03,1.41580e+06,2.65036e-02 
1.91000e+07,1.67500e+03,4.00000e-01,3.02435e+02,1.93953e+06,6.97721e+03,1.43295e+06,2.65224e-02 
1.91000e+07,1.67500e+03,5.00000e-01,3.02647e+02,1.95682e+06,7.16290e+03,1.44988e+06,2.65410e-02 
1.91000e+07,1.67500e+03,6.00000e-01,3.02856e+02,1.97389e+06,7.31286e+03,1.46660e+06,2.65594e-02 
1.91000e+07,1.67500e+03,7.00000e-01,3.03062e+02,1.99074e+06,7.42849e+03,1.48311e+06,2.65775e-02 
1.91000e+07,1.67500e+03,8.00000e-01,3.03266e+02,2.00738e+06,7.51117e+03,1.49941e+06,2.65953e-02 
1.91000e+07,1.67500e+03,9.00000e-01,3.03467e+02,2.02381e+06,7.56220e+03,1.51550e+06,2.66130e-02 
1.91000e+07,1.67500e+03,1.00000e+00,3.03666e+02,2.04004e+06,7.58286e+03,1.53140e+06,2.66304e-02 
1.91000e+07,1.67500e+03,1.10000e+00,3.03862e+02,2.05606e+06,7.57434e+03,1.54710e+06,2.66476e-02 
1.91000e+07,1.67500e+03,1.20000e+00,3.04056e+02,2.07190e+06,7.53782e+03,1.56260e+06,2.66646e-02 
1.91000e+07,1.77500e+03,0.00000e+00,3.00944e+02,1.99262e+06,5.95150e+03,1.45845e+06,2.79673e-02 
1.91000e+07,1.77500e+03,1.00000e-01,3.01169e+02,2.01256e+06,6.29670e+03,1.47798e+06,2.79882e-02 
1.91000e+07,1.77500e+03,2.00000e-01,3.01391e+02,2.03223e+06,6.59981e+03,1.49726e+06,2.80088e-02 
1.91000e+07,1.77500e+03,3.00000e-01,3.01610e+02,2.05165e+06,6.86252e+03,1.51629e+06,2.80292e-02 
1.91000e+07,1.77500e+03,4.00000e-01,3.01826e+02,2.07082e+06,7.08642e+03,1.53508e+06,2.80493e-02 
1.91000e+07,1.77500e+03,5.00000e-01,3.02039e+02,2.08974e+06,7.27309e+03,1.55362e+06,2.80691e-02 
1.91000e+07,1.77500e+03,6.00000e-01,3.02250e+02,2.10843e+06,7.42399e+03,1.57193e+06,2.80887e-02 
1.91000e+07,1.77500e+03,7.00000e-01,3.02458e+02,2.12687e+06,7.54056e+03,1.59001e+06,2.81080e-02 
1.91000e+07,1.77500e+03,8.00000e-01,3.02663e+02,2.14509e+06,7.62417e+03,1.60786e+06,2.81270e-02 
1.91000e+07,1.77500e+03,9.00000e-01,3.02865e+02,2.16307e+06,7.67612e+03,1.62549e+06,2.81459e-02 
1.91000e+07,1.77500e+03,1.00000e+00,3.03065e+02,2.18083e+06,7.69768e+03,1.64289e+06,2.81644e-02 
1.91000e+07,1.77500e+03,1.10000e+00,3.03262e+02,2.19838e+06,7.69006e+03,1.66009e+06,2.81828e-02 
1.91000e+07,1.77500e+03,1.20000e+00,3.03457e+02,2.21571e+06,7.65442e+03,1.67707e+06,2.82009e-02 
1.91000e+07,1.87500e+03,0.00000e+00,3.00375e+02,2.11784e+06,6.06150e+03,1.55464e+06,2.94871e-02 
1.91000e+07,1.87500e+03,1.00000e-01,3.00600e+02,2.13953e+06,6.40768e+03,1.57590e+06,2.95092e-02 
1.91000e+07,1.87500e+03,2.00000e-01,3.00822e+02,2.16093e+06,6.71176e+03,1.59689e+06,2.95310e-02 
1.91000e+07,1.87500e+03,3.00000e-01,3.01042e+02,2.18206e+06,6.97541e+03,1.61761e+06,2.95525e-02 
1.91000e+07,1.87500e+03,4.00000e-01,3.01258e+02,2.20292e+06,7.20026e+03,1.63806e+06,2.95738e-02 
1.91000e+07,1.87500e+03,5.00000e-01,3.01471e+02,2.22351e+06,7.38785e+03,1.65825e+06,2.95947e-02 
1.91000e+07,1.87500e+03,6.00000e-01,3.01682e+02,2.24384e+06,7.53968e+03,1.67818e+06,2.96154e-02 
1.91000e+07,1.87500e+03,7.00000e-01,3.01890e+02,2.26391e+06,7.65715e+03,1.69786e+06,2.96358e-02 
1.91000e+07,1.87500e+03,8.00000e-01,3.02095e+02,2.28372e+06,7.74165e+03,1.71729e+06,2.96560e-02 
1.91000e+07,1.87500e+03,9.00000e-01,3.02298e+02,2.30329e+06,7.79449e+03,1.73648e+06,2.96759e-02 
1.91000e+07,1.87500e+03,1.00000e+00,3.02498e+02,2.32262e+06,7.81692e+03,1.75544e+06,2.96955e-02 
1.91000e+07,1.87500e+03,1.10000e+00,3.02696e+02,2.34171e+06,7.81016e+03,1.77415e+06,2.97149e-02 
1.91000e+07,1.87500e+03,1.20000e+00,3.02891e+02,2.36056e+06,7.77537e+03,1.79264e+06,2.97341e-02 
1.91000e+07,1.97500e+03,0.00000e+00,2.99848e+02,2.24361e+06,6.17806e+03,1.65141e+06,3.10052e-02 
1.91000e+07,1.97500e+03,1.00000e-01,3.00072e+02,2.26709e+06,6.52519e+03,1.67444e+06,3.10284e-02 
1.91000e+07,1.97500e+03,2.00000e-01,3.00294e+02,2.29026e+06,6.83020e+03,1.69718e+06,3.10513e-02 
1.91000e+07,1.97500e+03,3.00000e-01,3.00512e+02,2.31312e+06,7.09477e+03,1.71961e+06,3.10739e-02 
1.91000e+07,1.97500e+03,4.00000e-01,3.00728e+02,2.33570e+06,7.32053e+03,1.74176e+06,3.10962e-02 
1.91000e+07,1.97500e+03,5.00000e-01,3.00941e+02,2.35798e+06,7.50902e+03,1.76362e+06,3.11182e-02 
1.91000e+07,1.97500e+03,6.00000e-01,3.01151e+02,2.37998e+06,7.66173e+03,1.78521e+06,3.11399e-02 
1.91000e+07,1.97500e+03,7.00000e-01,3.01358e+02,2.40170e+06,7.78008e+03,1.80652e+06,3.11614e-02 
1.91000e+07,1.97500e+03,8.00000e-01,3.01563e+02,2.42315e+06,7.86544e+03,1.82757e+06,3.11825e-02 
1.91000e+07,1.97500e+03,9.00000e-01,3.01765e+02,2.44433e+06,7.91913e+03,1.84835e+06,3.12034e-02 
1.91000e+07,1.97500e+03,1.00000e+00,3.01964e+02,2.46525e+06,7.94240e+03,1.86887e+06,3.12241e-02 
1.91000e+07,1.97500e+03,1.10000e+00,3.02161e+02,2.48591e+06,7.93647e+03,1.88914e+06,3.12444e-02 
1.91000e+07,1.97500e+03,1.20000e+00,3.02356e+02,2.50632e+06,7.90250e+03,1.90917e+06,3.12646e-02 
1.91000e+07,2.07500e+03,0.00000e+00,2.99358e+02,2.36984e+06,6.30312e+03,1.74867e+06,3.25219e-02 
1.91000e+07,2.07500e+03,1.00000e-01,2.99581e+02,2.39513e+06,6.65116e+03,1.77350e+06,3.25462e-02 
1.91000e+07,2.07500e+03,2.00000e-01,2.99802e+02,2.42009e+06,6.95707e+03,1.79800e+06,3.25701e-02 
1.91000e+07,2.07500e+03,3.00000e-01,3.00019e+02,2.44473e+06,7.22253e+03,1.82219e+06,3.25937e-02 
1.91000e+07,2.07500e+03,4.00000e-01,3.00233e+02,2.46904e+06,7.44917e+03,1.84606e+06,3.26169e-02 
1.91000e+07,2.07500e+03,5.00000e-01,3.00445e+02,2.49305e+06,7.63853e+03,1.86963e+06,3.26399e-02 
1.91000e+07,2.07500e+03,6.00000e-01,3.00653e+02,2.51675e+06,7.79209e+03,1.89289e+06,3.26626e-02 
1.91000e+07,2.07500e+03,7.00000e-01,3.00860e+02,2.54015e+06,7.91128e+03,1.91587e+06,3.26850e-02 
1.91000e+07,2.07500e+03,8.00000e-01,3.01063e+02,2.56326e+06,7.99748e+03,1.93855e+06,3.27071e-02 
1.91000e+07,2.07500e+03,9.00000e-01,3.01264e+02,2.58608e+06,8.05199e+03,1.96095e+06,3.27289e-02 
1.91000e+07,2.07500e+03,1.00000e+00,3.01462e+02,2.60861e+06,8.07608e+03,1.98308e+06,3.27505e-02 
1.91000e+07,2.07500e+03,1.10000e+00,3.01658e+02,2.63087e+06,8.07095e+03,2.00493e+06,3.27718e-02 
1.91000e+07,2.07500e+03,1.20000e+00,3.01852e+02,2.65285e+06,8.03778e+03,2.02651e+06,3.27928e-02 
1.91000e+07,2.17500e+03,0.00000e+00,2.98903e+02,2.49645e+06,6.43876e+03,1.84633e+06,3.40374e-02 
1.91000e+07,2.17500e+03,1.00000e-01,2.99124e+02,2.52357e+06,6.78768e+03,1.87298e+06,3.40626e-02 
1.91000e+07,2.17500e+03,2.00000e-01,2.99343e+02,2.55035e+06,7.09446e+03,1.89928e+06,3.40874e-02 
1.91000e+07,2.17500e+03,3.00000e-01,2.99558e+02,2.57678e+06,7.36078e+03,1.92524e+06,3.41120e-02 
1.91000e+07,2.17500e+03,4.00000e-01,2.99771e+02,2.60286e+06,7.58827e+03,1.95086e+06,3.41362e-02 
1.91000e+07,2.17500e+03,5.00000e-01,2.99981e+02,2.62862e+06,7.77846e+03,1.97616e+06,3.41601e-02 
1.91000e+07,2.17500e+03,6.00000e-01,3.00188e+02,2.65404e+06,7.93285e+03,2.00113e+06,3.41837e-02 
1.91000e+07,2.17500e+03,7.00000e-01,3.00392e+02,2.67914e+06,8.05287e+03,2.02579e+06,3.42070e-02 
1.91000e+07,2.17500e+03,8.00000e-01,3.00594e+02,2.70393e+06,8.13987e+03,2.05014e+06,3.42299e-02 
1.91000e+07,2.17500e+03,9.00000e-01,3.00793e+02,2.72841e+06,8.19518e+03,2.07419e+06,3.42526e-02 
1.91000e+07,2.17500e+03,1.00000e+00,3.00990e+02,2.75259e+06,8.22005e+03,2.09793e+06,3.42751e-02 
1.91000e+07,2.17500e+03,1.10000e+00,3.01184e+02,2.77646e+06,8.21570e+03,2.12139e+06,3.42972e-02 
1.91000e+07,2.17500e+03,1.20000e+00,3.01376e+02,2.80005e+06,8.18330e+03,2.14455e+06,3.43190e-02 
1.91000e+07,2.27500e+03,0.00000e+00,2.98479e+02,2.62336e+06,6.58720e+03,1.94432e+06,3.55518e-02 
1.91000e+07,2.27500e+03,1.00000e-01,2.98698e+02,2.65235e+06,6.93698e+03,1.97281e+06,3.55779e-02 
1.91000e+07,2.27500e+03,2.00000e-01,2.98914e+02,2.68096e+06,7.24461e+03,2.00093e+06,3.56036e-02 
1.91000e+07,2.27500e+03,3.00000e-01,2.99127e+02,2.70920e+06,7.51177e+03,2.02869e+06,3.56291e-02 
1.91000e+07,2.27500e+03,4.00000e-01,2.99338e+02,2.73708e+06,7.74007e+03,2.05609e+06,3.56541e-02 
1.91000e+07,2.27500e+03,5.00000e-01,2.99546e+02,2.76461e+06,7.93108e+03,2.08314e+06,3.56789e-02 
1.91000e+07,2.27500e+03,6.00000e-01,2.99751e+02,2.79178e+06,8.08627e+03,2.10984e+06,3.57033e-02 
1.91000e+07,2.27500e+03,7.00000e-01,2.99954e+02,2.81861e+06,8.20708e+03,2.13621e+06,3.57275e-02 
1.91000e+07,2.27500e+03,8.00000e-01,3.00154e+02,2.84510e+06,8.29487e+03,2.16225e+06,3.57513e-02 
1.91000e+07,2.27500e+03,9.00000e-01,3.00351e+02,2.87126e+06,8.35095e+03,2.18796e+06,3.57748e-02 
1.91000e+07,2.27500e+03,1.00000e+00,3.00546e+02,2.89709e+06,8.37658e+03,2.21335e+06,3.57980e-02 
1.91000e+07,2.27500e+03,1.10000e+00,3.00739e+02,2.92261e+06,8.37299e+03,2.23843e+06,3.58210e-02 
1.91000e+07,2.27500e+03,1.20000e+00,3.00929e+02,2.94781e+06,8.34133e+03,2.26320e+06,3.58436e-02 
1.91000e+07,2.37500e+03,0.00000e+00,2.98083e+02,2.75052e+06,6.75088e+03,2.04258e+06,3.70652e-02 
1.91000e+07,2.37500e+03,1.00000e-01,2.98299e+02,2.78140e+06,7.10149e+03,2.07294e+06,3.70922e-02 
1.91000e+07,2.37500e+03,2.00000e-01,2.98513e+02,2.81188e+06,7.40993e+03,2.10291e+06,3.71188e-02 
1.91000e+07,2.37500e+03,3.00000e-01,2.98724e+02,2.84195e+06,7.67790e+03,2.13248e+06,3.71451e-02 
1.91000e+07,2.37500e+03,4.00000e-01,2.98933e+02,2.87165e+06,7.90701e+03,2.16168e+06,3.71710e-02 
1.91000e+07,2.37500e+03,5.00000e-01,2.99138e+02,2.90096e+06,8.09880e+03,2.19050e+06,3.71965e-02 
1.91000e+07,2.37500e+03,6.00000e-01,2.99342e+02,2.92989e+06,8.25477e+03,2.21896e+06,3.72218e-02 
1.91000e+07,2.37500e+03,7.00000e-01,2.99542e+02,2.95847e+06,8.37635e+03,2.24705e+06,3.72467e-02 
1.91000e+07,2.37500e+03,8.00000e-01,2.99740e+02,2.98668e+06,8.46489e+03,2.27480e+06,3.72713e-02 
1.91000e+07,2.37500e+03,9.00000e-01,2.99935e+02,3.01454e+06,8.52173e+03,2.30220e+06,3.72956e-02 
1.91000e+07,2.37500e+03,1.00000e+00,3.00128e+02,3.04206e+06,8.54810e+03,2.32925e+06,3.73196e-02 
1.91000e+07,2.37500e+03,1.10000e+00,3.00319e+02,3.06923e+06,8.54524e+03,2.35598e+06,3.73433e-02 
1.91000e+07,2.37500e+03,1.20000e+00,3.00507e+02,3.09608e+06,8.51430e+03,2.38237e+06,3.73667e-02 
1.91000e+07,2.47500e+03,0.00000e+00,2.97712e+02,2.87792e+06,6.93237e+03,2.14109e+06,3.85779e-02 
1.91000e+07,2.47500e+03,1.00000e-01,2.97926e+02,2.91070e+06,7.28379e+03,2.17334e+06,3.86056e-02 
1.91000e+07,2.47500e+03,2.00000e-01,2.98138e+02,2.94306e+06,7.59303e+03,2.20517e+06,3.86331e-02 
1.91000e+07,2.47500e+03,3.00000e-01,2.98347e+02,2.97499e+06,7.86179e+03,2.23658e+06,3.86601e-02 
1.91000e+07,2.47500e+03,4.00000e-01,2.98553e+02,3.00651e+06,8.09167e+03,2.26759e+06,3.86868e-02 
1.91000e+07,2.47500e+03,5.00000e-01,2.98756e+02,3.03763e+06,8.28424e+03,2.29821e+06,3.87132e-02 
1.91000e+07,2.47500e+03,6.00000e-01,2.98957e+02,3.06835e+06,8.44097e+03,2.32843e+06,3.87392e-02 
1.91000e+07,2.47500e+03,7.00000e-01,2.99155e+02,3.09868e+06,8.56329e+03,2.35828e+06,3.87648e-02 
1.91000e+07,2.47500e+03,8.00000e-01,2.99351e+02,3.12864e+06,8.65257e+03,2.38774e+06,3.87902e-02 
1.91000e+07,2.47500e+03,9.00000e-01,2.99544e+02,3.15822e+06,8.71013e+03,2.41684e+06,3.88152e-02 
1.91000e+07,2.47500e+03,1.00000e+00,2.99734e+02,3.18743e+06,8.73723e+03,2.44558e+06,3.88399e-02 
1.91000e+07,2.47500e+03,1.10000e+00,2.99923e+02,3.21628e+06,8.73508e+03,2.47397e+06,3.88643e-02 
1.91000e+07,2.47500e+03,1.20000e+00,3.00109e+02,3.24478e+06,8.70484e+03,2.50201e+06,3.88885e-02 
1.91000e+07,2.57500e+03,0.00000e+00,2.97365e+02,3.00554e+06,7.13449e+03,2.23983e+06,4.00898e-02 
1.91000e+07,2.57500e+03,1.00000e-01,2.97577e+02,3.04024e+06,7.48669e+03,2.27398e+06,4.01183e-02 
1.91000e+07,2.57500e+03,2.00000e-01,2.97786e+02,3.07449e+06,7.79671e+03,2.30769e+06,4.01465e-02 
1.91000e+07,2.57500e+03,3.00000e-01,2.97992e+02,3.10829e+06,8.06624e+03,2.34096e+06,4.01743e-02 
1.91000e+07,2.57500e+03,4.00000e-01,2.98196e+02,3.14166e+06,8.29688e+03,2.37380e+06,4.02018e-02 
1.91000e+07,2.57500e+03,5.00000e-01,2.98397e+02,3.17460e+06,8.49019e+03,2.40623e+06,4.02289e-02 
1.91000e+07,2.57500e+03,6.00000e-01,2.98595e+02,3.20712e+06,8.64765e+03,2.43823e+06,4.02556e-02 
1.91000e+07,2.57500e+03,7.00000e-01,2.98791e+02,3.23923e+06,8.77070e+03,2.46984e+06,4.02820e-02 
1.91000e+07,2.57500e+03,8.00000e-01,2.98984e+02,3.27093e+06,8.86071e+03,2.50105e+06,4.03081e-02 
1.91000e+07,2.57500e+03,9.00000e-01,2.99175e+02,3.30224e+06,8.91898e+03,2.53187e+06,4.03338e-02 
1.91000e+07,2.57500e+03,1.00000e+00,2.99363e+02,3.33316e+06,8.94678e+03,2.56230e+06,4.03592e-02 
1.91000e+07,2.57500e+03,1.10000e+00,2.99550e+02,3.36370e+06,8.94532e+03,2.59236e+06,4.03843e-02 
1.91000e+07,2.57500e+03,1.20000e+00,2.99733e+02,3.39387e+06,8.91576e+03,2.62206e+06,4.04091e-02 
1.91000e+07,2.67500e+03,0.00000e+00,2.97039e+02,3.13338e+06,7.36023e+03,2.33880e+06,4.16011e-02 
1.91000e+07,2.67500e+03,1.00000e-01,2.97248e+02,3.17001e+06,7.71320e+03,2.37487e+06,4.16303e-02 
1.91000e+07,2.67500e+03,2.00000e-01,2.97455e+02,3.20617e+06,8.02398e+03,2.41048e+06,4.16593e-02 
1.91000e+07,2.67500e+03,3.00000e-01,2.97659e+02,3.24185e+06,8.29425e+03,2.44561e+06,4.16878e-02 
1.91000e+07,2.67500e+03,4.00000e-01,2.97860e+02,3.27708e+06,8.52563e+03,2.48030e+06,4.17160e-02 
1.91000e+07,2.67500e+03,5.00000e-01,2.98058e+02,3.31185e+06,8.71967e+03,2.51454e+06,4.17437e-02 
1.91000e+07,2.67500e+03,6.00000e-01,2.98254e+02,3.34618e+06,8.87785e+03,2.54835e+06,4.17712e-02 
1.91000e+07,2.67500e+03,7.00000e-01,2.98447e+02,3.38008e+06,9.00161e+03,2.58173e+06,4.17983e-02 
1.91000e+07,2.67500e+03,8.00000e-01,2.98638e+02,3.41355e+06,9.09232e+03,2.61469e+06,4.18250e-02 
1.91000e+07,2.67500e+03,9.00000e-01,2.98827e+02,3.44660e+06,9.15128e+03,2.64724e+06,4.18514e-02 
1.91000e+07,2.67500e+03,1.00000e+00,2.99013e+02,3.47925e+06,9.17977e+03,2.67939e+06,4.18775e-02 
1.91000e+07,2.67500e+03,1.10000e+00,2.99197e+02,3.51149e+06,9.17898e+03,2.71114e+06,4.19032e-02 
1.91000e+07,2.67500e+03,1.20000e+00,2.99379e+02,3.54333e+06,9.15010e+03,2.74250e+06,4.19287e-02 
1.91000e+07,2.77500e+03,0.00000e+00,2.96733e+02,3.26146e+06,7.61281e+03,2.43803e+06,4.31117e-02 
1.91000e+07,2.77500e+03,1.00000e-01,2.96940e+02,3.30003e+06,7.96654e+03,2.47603e+06,4.31418e-02 
1.91000e+07,2.77500e+03,2.00000e-01,2.97143e+02,3.33810e+06,8.27806e+03,2.51353e+06,4.31714e-02 
1.91000e+07,2.77500e+03,3.00000e-01,2.97345e+02,3.37568e+06,8.54906e+03,2.55055e+06,4.32006e-02 
1.91000e+07,2.77500e+03,4.00000e-01,2.97543e+02,3.41277e+06,8.78116e+03,2.58709e+06,4.32294e-02 
1.91000e+07,2.77500e+03,5.00000e-01,2.97739e+02,3.44939e+06,8.97591e+03,2.62316e+06,4.32579e-02 
1.91000e+07,2.77500e+03,6.00000e-01,2.97933e+02,3.48554e+06,9.13480e+03,2.65878e+06,4.32860e-02 
1.91000e+07,2.77500e+03,7.00000e-01,2.98124e+02,3.52124e+06,9.25926e+03,2.69394e+06,4.33138e-02 
1.91000e+07,2.77500e+03,8.00000e-01,2.98312e+02,3.55648e+06,9.35065e+03,2.72867e+06,4.33412e-02 
1.91000e+07,2.77500e+03,9.00000e-01,2.98498e+02,3.59129e+06,9.41029e+03,2.76296e+06,4.33682e-02 
1.91000e+07,2.77500e+03,1.00000e+00,2.98682e+02,3.62567e+06,9.43944e+03,2.79682e+06,4.33949e-02 
1.91000e+07,2.77500e+03,1.10000e+00,2.98864e+02,3.65962e+06,9.43932e+03,2.83027e+06,4.34213e-02 
1.91000e+07,2.77500e+03,1.20000e+00,2.99043e+02,3.69315e+06,9.41109e+03,2.86331e+06,4.34474e-02 
1.91000e+07,2.87500e+03,0.00000e+00,2.96445e+02,3.38980e+06,7.89569e+03,2.53752e+06,4.46219e-02 
1.91000e+07,2.87500e+03,1.00000e-01,2.96649e+02,3.43032e+06,8.25015e+03,2.57746e+06,4.46526e-02 
1.91000e+07,2.87500e+03,2.00000e-01,2.96850e+02,3.47032e+06,8.56240e+03,2.61687e+06,4.46829e-02 
1.91000e+07,2.87500e+03,3.00000e-01,2.97049e+02,3.50979e+06,8.83412e+03,2.65578e+06,4.47128e-02 
1.91000e+07,2.87500e+03,4.00000e-01,2.97245e+02,3.54876e+06,9.06692e+03,2.69418e+06,4.47423e-02 
1.91000e+07,2.87500e+03,5.00000e-01,2.97438e+02,3.58723e+06,9.26237e+03,2.73210e+06,4.47715e-02 
